Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC02168632,-29.2359,23.7867,4.12547,-4.47252,0,0,-17.1466,880.099,0,0.72464,8,0.353972,0.683098,0.316902,4423,1065,1422,55,165,41,55,1,650,157,218,5,0,0,0,0,0,0,0,0,170,38,54,3,109,22,36,1,0,0,0,0,0,0,0,0,0.0,28.0,7.0,0.0,22.0,0.0,-26422.4388881,0.0,20.0,0.0,0.0,0.0,0.0,1.2,51.00,0.35,74.68,667.40,0
ZINC08435433,-28.5741,8.89511,8.17716,-15.6099,0,0,-30.0677,878.831,0,0.718056,8,0.370922,0.671129,0.328871,4386,1049,1414,52,368,88,115,5,884,211,291,11,0,0,0,0,0,0,0,0,0,0,0,0,128,31,40,0,0,0,0,0,0,0,0,0,0.0,48.0,18.0,0.0,15.0,1.0,-160893.772495,0.0,27.0,0.0,0.0,0.0,0.0,-14.8,59.70,0.19,109.41,658.88,0
ZINC00678489,-29.8837,5.12152,9.61221,-1.30438,0,0,-19.572,822.254,0,0.735671,8,0.389695,0.750935,0.249065,4356,1060,1415,55,525,121,165,8,825,197,278,12,379,89,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.0,5.0,0.0,18.0,0.0,354.659307824,0.0,31.0,1.0,0.0,0.0,0.0,0,77.56,0.12,112.30,578.23,0
ZINC00630364,-42.0322,40.0214,9.6654,2.59045,0,0,-7.81871,994.613,0,0.790304,14,0.344859,0.685336,0.314664,5098,1232,1605,66,573,146,188,7,538,138,171,8,0,0,0,0,0,0,0,0,197,45,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.0,13.0,0.0,27.0,0.0,-22151.8941373,1.0,38.0,0.0,0.0,0.0,0.0,-3.0,51.38,0.30,75.45,679.29,0
ZINC08435556,-21.6392,5.42636,6.77598,1.06268,0,0,-11.4948,802.47,0,0.746949,9,0.371908,0.687883,0.312117,2912,676,939,32,1085,261,357,13,538,130,171,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,29,44,0,0,0,0,0,0.0,31.0,15.0,0.0,16.0,0.0,-41248.3626029,2.0,15.0,0.0,0.0,0.0,0.0,1.4,45.79,0.33,111.85,537.91,0
ZINC08436829,-24.0873,3.4552,4.82947,-2.49271,0,0,-20.6292,665.197,0,0.735778,3,0.384427,0.767445,0.232555,1921,463,627,24,837,205,275,9,187,43,60,2,0,0,0,0,0,0,0,0,373,90,126,4,0,0,0,0,0,0,0,0,142,34,47,2,0.0,33.0,6.0,0.0,10.0,0.0,-29210.3303194,0.0,19.0,1.0,0.0,0.0,0.0,-.9,36.41,0.09,72.18,364.96,0
ZINC02068883,-25.9112,5.44214,3.96381,-1.0361,0,-0.571679,-20.9276,871.671,1,0.739206,6,0.441986,0.681543,0.318457,4662,1120,1537,51,315,76,101,4,458,106,139,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,34.0,14.0,0.0,19.0,0.0,26564.0084539,1.0,33.0,1.0,0.0,0.0,0.0,-1.2,56.84,0.13,67.76,696.56,0
ZINC08437630,-30.8991,5.55252,12.0314,1.76517,0,0,-15.6362,864.082,0,0.735376,8,0.375745,0.633373,0.366627,3916,937,1244,43,733,180,231,10,918,228,287,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.0,9.0,0.0,42.0,1.0,-14743.3244595,1.0,21.0,0.0,0.0,0.0,0.0,-5.6,63.19,0.17,125.28,645.59,0
ZINC08434758,-29.9603,5.09248,4.55558,-1.02834,0,0,-23.5692,950.28,0,0.737427,14,0.371034,0.698407,0.301593,5010,1194,1625,60,708,164,225,8,589,136,190,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.0,27.0,0.0,20.0,1.0,1501.55897253,1.0,29.0,0.0,0.0,0.0,0.0,.7,60.26,0.23,65.56,719.74,0
ZINC08440078,-18.2469,2.27299,6.63963,1.04971,0,0,-10.0587,668.963,0,0.722182,8,0.381416,0.611646,0.388354,2335,569,747,29,768,188,259,6,388,98,121,4,0,0,0,0,0,0,0,0,118,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.0,14.0,0.0,13.0,2.0,-86615.354571,1.0,9.0,0.0,0.0,0.0,0.0,.6,32.38,0.31,91.98,413.23,0
ZINC08435546,-29.1024,10.8409,15.4518,-6.60586,0,0,-16.1717,919.59,0,0.725952,12,0.335184,0.660456,0.339544,3681,911,1169,49,1242,302,413,16,712,186,234,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.0,4.0,0.0,25.0,0.0,69383.902288,2.0,23.0,0.0,0.0,0.0,0.0,-1.3,45.27,0.55,91.85,640.49,0
ZINC00694230,-27.3051,4.41361,3.59585,0.344247,0,0,-21.1205,911.531,0,0.72766,6,0.383092,0.665624,0.334376,4559,1110,1471,54,669,167,216,8,354,87,123,5,0,0,0,0,0,0,0,0,195,45,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,11.0,0.0,14.0,0.0,32743.9766058,0.0,22.0,1.0,0.0,0.0,0.0,3.4,59.09,0.07,58.44,621.97,0
ZINC02161520,-27.872,7.19425,1.97047,-1.5729,0,0,-24.0136,884.239,0,0.727258,14,0.349266,0.606524,0.393476,4440,1115,1416,52,495,122,162,5,388,97,124,6,0,0,0,0,0,0,0,0,0,0,0,0,104,26,38,0,0,0,0,0,0,0,0,0,0.0,33.0,6.0,0.0,21.0,0.0,-55031.2132558,0.0,25.0,0.0,0.0,0.0,0.0,-.3,56.52,0.12,59.20,606.53,0
