Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,Label
ZINC02067805,-35.5734,8.11884,6.33038,-4.6972,0,0,-31.4106,968.913,0,0.670418,10,0.37525,0.616874,0.383126,4288,1104,1300,52,425,112,129,6,685,167,209,15,0,0,0,0,0,0,0,0,145,36,45,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,7.0,14.0,13.0,10.0,15.0,-151585.872595,0.0,28.0,0.0,0.0,0.0,0.0,1.3,66.72,0.07,91.63,641.54,0
ZINC08434792,-23.6165,6.53771,3.8129,-1.648,0,-1.68114,-19.8123,710.249,1,0.668585,4,0.510049,0.510266,0.489734,3957,936,1234,86,123,32,42,4,682,158,220,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,30,40,0,65.0,0.0,5.0,0.0,0.0,0.0,52793.759677,1.0,34.0,1.0,0.0,0.0,0.0,-1.2,57.07,0.21,80.75,623.11,0
ZINC00646445,-17.0085,28.9753,7.13105,-1.81926,0,0,4.12188,795.481,0,0.656417,7,0.444416,0.436589,0.563411,3049,788,954,41,704,185,218,7,339,99,112,0,0,0,0,0,0,0,0,0,166,41,49,4,153,35,43,4,0,0,0,0,0,0,0,0,14.0,0.0,25.0,0.0,0.0,9.0,-450188.614021,2.0,8.0,0.0,0.0,0.0,0.0,-2.0,58.02,0.23,104.29,603.16,0
ZINC02162773,-33.5775,16.0617,12.762,-2.39858,0,0,-15.8369,861.941,0,0.649271,10,0.397076,0.488888,0.511112,4166,1076,1236,58,533,121,154,7,163,42,50,1,0,0,0,0,0,0,0,0,146,38,49,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,6.0,26.0,0.0,13.0,20.0,18804.3597166,1.0,21.0,0.0,0.0,0.0,0.0,-3.5,53.34,0.18,46.06,655.91,0
ZINC00646574,-29.5747,4.91667,11.6835,-1.80878,0,0,-18.5615,763.875,0,0.639929,6,0.411092,0.598261,0.401739,3220,758,910,64,455,116,136,11,157,38,41,4,589,137,154,16,0,0,0,0,318,73,95,8,0,0,0,0,0,0,0,0,0,0,0,0,57.0,10.0,3.0,2.0,10.0,6.0,50178.0323063,0.0,38.0,1.0,0.0,0.0,0.0,-2.0,61.39,0.25,46.09,530.92,0
ZINC00646536,-29.5781,40.1632,16.1896,-1.10749,0,0,5.73636,793.784,0,0.661573,13,0.419768,0.5497,0.4503,3379,847,1045,54,776,196,250,10,490,127,145,10,404,108,136,2,0,0,0,0,157,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,5.0,24.0,11.0,12.0,4.0,-69071.4590732,2.0,11.0,0.0,0.0,0.0,0.0,-1.0,71.79,0.33,91.16,648.28,0
ZINC00702231,-26.8238,6.53566,8.81021,-2.38968,0,0,-18.4578,743.05,0,0.664301,7,0.388938,0.551326,0.448674,3251,755,964,60,353,79,98,9,352,86,101,8,0,0,0,0,0,0,0,0,188,41,46,4,0,0,0,0,135,31,46,2,0,0,0,0,37.0,9.0,6.0,2.0,9.0,7.0,-33195.3150701,0.0,23.0,0.0,0.0,0.0,0.0,-1.8,44.49,0.16,50.36,464.76,0
ZINC00786223,-28.5991,7.15405,10.2231,-5.65741,-1.32755,0,-23.9184,810.791,1,0.671104,7,0.438635,0.544296,0.455704,3659,864,1052,67,662,152,196,17,499,121,145,9,0,0,0,0,0,0,0,0,195,47,50,4,0,0,0,0,0,0,0,0,0,0,0,0,79.0,2.0,6.0,9.0,7.0,9.0,-256442.967958,2.0,43.0,2.0,0.0,0.0,0.0,-2.8,54.01,0.17,78.27,596.77,0
ZINC00624698,-36.9648,19.2422,17.0618,-1.98033,0,0,-13.4844,901.516,0,0.665588,9,0.405587,0.53541,0.46459,3664,868,1122,61,693,160,196,14,327,76,93,5,0,0,0,0,0,0,0,0,384,91,99,9,124,38,47,0,0,0,0,0,0,0,0,0,14.0,11.0,19.0,10.0,13.0,18.0,-125484.025976,1.0,23.0,0.0,0.0,0.0,0.0,-1.6,45.81,0.35,65.54,652.97,0
ZINC03208238,-22.4325,3.62607,12.0953,-0.0828252,0,0,-9.18212,599.217,0,0.662432,7,0.41707,0.611503,0.388497,2397,556,716,46,164,40,46,4,183,44,48,4,592,128,155,16,0,0,0,0,0,0,0,0,0,0,0,0,305,81,101,3,0,0,0,0,29.0,13.0,6.0,1.0,15.0,9.0,-113476.087596,0.0,14.0,0.0,0.0,0.0,0.0,-2.6,50.11,0.07,29.10,378.85,0
ZINC08439793,-28.7692,3.85533,12.8998,-0.681237,0,0,-15.4238,910.495,0,0.668808,9,0.416511,0.57743,0.42257,3694,916,1153,60,587,143,189,7,478,117,142,12,363,93,139,6,0,0,0,0,166,41,49,4,148,35,51,3,114,35,42,0,0,0,0,0,36.0,2.0,27.0,3.0,2.0,23.0,24331.8663811,2.0,24.0,0.0,0.0,1.0,0.0,-.7,77.36,0.21,81.75,733.83,0
ZINC00856284,-28.0377,3.92733,13.5432,-2.17357,0,-1.5947,-17.2971,745.19,1,0.66464,8,0.401482,0.594735,0.405265,3120,746,878,67,486,107,129,13,555,128,148,11,524,117,133,9,0,0,0,0,157,36,44,4,0,0,0,0,0,0,0,0,0,0,0,0,77.0,8.0,2.0,2.0,13.0,8.0,155234.64952,4.0,30.0,1.0,0.0,0.0,0.0,-3.8,64.14,0.11,73.34,478.85,0
ZINC00633978,-32.8414,3.31766,16.5738,-6.01602,0,-0.666272,-24.4312,926.582,1,0.650984,12,0.400475,0.557243,0.442757,3502,855,1041,58,861,205,245,19,835,191,236,13,0,0,0,0,0,0,0,0,180,41,46,4,0,0,0,0,0,0,0,0,0,0,0,0,90.0,7.0,6.0,2.0,10.0,7.0,27323.7003675,2.0,39.0,1.0,0.0,0.0,0.0,-4.3,59.43,0.23,124.44,644.06,0
ZINC08438088,-29.9127,4.61185,10.8919,-4.26392,0,-0.697382,-23.059,802.757,2,0.671856,8,0.439809,0.493164,0.506836,3925,944,1123,79,465,115,135,12,610,145,178,14,0,0,0,0,0,0,0,0,173,40,47,4,0,0,0,0,0,0,0,0,0,0,0,0,58.0,9.0,5.0,4.0,14.0,8.0,-17903.1387957,2.0,35.0,1.0,0.0,0.0,0.0,-.9,55.04,0.12,80.64,592.70,0
ZINC02170947,-31.3283,6.95702,5.77734,-2.59767,0,0,-25.5555,789.196,0,0.663917,7,0.408803,0.550434,0.449566,4230,994,1166,94,658,157,196,18,149,36,44,4,0,0,0,0,0,0,0,0,169,37,45,4,0,0,0,0,0,0,0,0,0,0,0,0,70.0,7.0,0.0,9.0,10.0,2.0,-28648.494998,0.0,43.0,0.0,0.0,0.0,0.0,-.8,48.64,0.04,60.67,551.79,0
ZINC08435201,-27.4233,6.26643,10.9728,-1.65767,0,0,-16.4717,860.948,0,0.667749,9,0.450097,0.487493,0.512507,4292,1020,1294,87,447,107,145,9,688,162,223,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,6.0,13.0,8.0,10.0,17.0,-177996.40504,2.0,20.0,0.0,0.0,0.0,1.0,-2.9,58.59,0.22,105.76,702.98,0
ZINC00727935,-22.0227,4.00885,9.24899,-4.99976,0,0,-17.442,785.647,0,0.662457,9,0.43889,0.519033,0.480967,3723,973,1147,42,693,187,231,7,349,99,118,0,0,0,0,0,0,0,0,0,140,38,43,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,7.0,10.0,0.0,8.0,14.0,-60855.2564062,0.0,17.0,0.0,0.0,0.0,0.0,-.6,54.42,0.16,89.15,591.76,0
ZINC02070587,-36.8764,36.2634,19.694,-11.7454,-0.0500091,-0.145532,-10.6797,722.235,2,0.656023,5,0.420961,0.561079,0.438921,2965,684,804,65,836,189,236,20,1099,255,302,28,0,0,0,0,0,0,0,0,0,0,0,0,167,37,43,4,0,0,0,0,0,0,0,0,82.0,10.0,3.0,0.0,18.0,24.0,-124665.163596,2.0,40.0,1.0,0.0,0.0,0.0,-2.5,63.54,0.11,144.29,530.96,0
ZINC01012866,-28.6577,13.9757,15.3387,-5.5003,-1.53108,-1.48787,-14.7551,816.354,2,0.657733,11,0.386382,0.553931,0.446069,3598,907,1079,54,266,73,88,1,955,235,286,15,0,0,0,0,0,0,0,0,163,37,52,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,4.0,27.0,0.0,6.0,15.0,-201737.717758,4.0,15.0,0.0,0.0,0.0,0.0,-1.6,60.96,0.08,116.92,573.99,0
ZINC08438172,-21.0356,2.85574,9.21174,-4.94864,-1.21793,0,-17.5244,695.506,1,0.665438,8,0.432398,0.522668,0.477332,4895,1227,1504,85,474,119,150,4,168,40,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,2.0,12.0,8.0,7.0,3.0,-86845.4444602,1.0,13.0,0.0,0.0,0.0,1.0,-3.4,51.20,0.10,46.92,667.02,0
ZINC02164834,-28.0981,6.0152,13.4394,-4.36614,-1.26656,-0.992984,-19.5307,753.333,2,0.694753,8,0.41601,0.554789,0.445211,3422,801,957,76,135,33,43,4,774,182,228,12,0,0,0,0,0,0,0,0,153,34,43,4,370,76,97,6,0,0,0,0,0,0,0,0,74.0,5.0,0.0,9.0,8.0,1.0,-157991.740659,2.0,27.0,2.0,0.0,0.0,0.0,-5.0,60.03,0.00,87.82,496.34,0
ZINC08437816,-29.2723,6.94225,9.52533,-5.32467,0,0,-22.4056,695.963,0,0.672406,6,0.428993,0.60641,0.39359,2599,602,716,58,311,66,89,8,341,74,92,9,0,0,0,0,0,0,0,0,137,30,41,4,185,38,44,3,382,87,105,9,0,0,0,0,75.0,2.0,0.0,8.0,2.0,3.0,55614.4522323,3.0,28.0,2.0,0.0,0.0,0.0,.3,46.85,0.12,51.22,454.24,0
ZINC08434986,-27.0925,21.8854,20.4675,-18.1358,0,-2.92498,-16.7998,806.348,4,0.649888,7,0.452962,0.481768,0.518232,2976,728,879,48,874,221,255,15,879,219,253,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0.0,27.0,8.0,0.0,8.0,-580257.154935,7.0,17.0,0.0,0.0,0.0,0.0,-11.3,62.37,0.30,173.90,642.67,0
ZINC02497152,-17.443,3.98133,5.65941,-5.22514,0,0,-15.2247,591.219,0,0.680572,8,0.460645,0.488344,0.511656,3111,777,954,66,190,42,49,4,659,163,190,13,0,0,0,0,0,0,0,0,194,48,50,4,0,0,0,0,152,33,45,4,0,0,0,0,17.0,3.0,0.0,7.0,2.0,3.0,-15043.1287043,1.0,4.0,0.0,0.0,0.0,0.0,.5,52.08,0.25,76.38,550.53,0
ZINC00651610,-28.2034,4.21256,5.42467,-6.03322,0,-0.537277,-26.471,692.144,1,0.67969,5,0.441696,0.600094,0.399906,3447,811,970,83,172,39,49,5,547,120,149,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,34,41,3,70.0,6.0,1.0,4.0,8.0,0.0,-43527.508781,1.0,25.0,0.0,0.0,0.0,0.0,-2.7,38.50,0.10,47.89,464.04,0
ZINC03635715,-29.9398,6.45619,8.28672,-7.52643,0,-0.712207,-26.4339,800.758,2,0.660983,7,0.411954,0.508894,0.491106,4320,1036,1278,100,154,37,48,4,655,153,190,17,0,0,0,0,0,0,0,0,172,37,47,4,0,0,0,0,0,0,0,0,0,0,0,0,57.0,3.0,2.0,10.0,5.0,6.0,-5730.75983483,2.0,29.0,1.0,0.0,0.0,0.0,1.1,50.79,0.46,67.59,720.52,0
ZINC00974469,-28.3469,4.82766,10.6108,-6.7437,-0.934375,0,-25.1769,812.065,1,0.659045,11,0.428635,0.487023,0.512977,3870,938,1167,64,433,109,128,7,703,175,222,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,2.0,15.0,6.0,4.0,11.0,226506.993823,6.0,41.0,1.0,0.0,0.0,0.0,-5.6,65.01,0.08,109.65,602.78,0
ZINC01011789,-31.3246,6.66413,13.7557,0.836676,0,0,-14.7771,800.395,0,0.660464,9,0.417187,0.613353,0.386647,3346,803,999,55,144,34,42,1,1028,231,280,22,0,0,0,0,0,0,0,0,139,34,42,2,100,28,41,0,0,0,0,0,0,0,0,0,36.0,7.0,12.0,4.0,8.0,18.0,-75835.4451504,0.0,24.0,1.0,0.0,1.0,0.0,-2.6,54.28,0.19,82.14,558.37,0
ZINC08439633,-26.8565,4.22835,5.60079,-1.21112,0,-0.757567,-22.2386,866.129,1,0.668847,6,0.410138,0.495092,0.504908,4359,1049,1296,93,304,68,85,7,329,74,92,9,0,0,0,0,0,0,0,0,184,43,48,3,0,0,0,0,0,0,0,0,0,0,0,0,64.0,2.0,2.0,8.0,3.0,4.0,-47815.4126549,1.0,31.0,1.0,0.0,0.0,0.0,-1.6,42.98,0.43,51.22,749.45,0
ZINC02170705,-32.2288,9.66724,19.6096,-13.5928,0,0,-23.1058,905,1,0.671995,16,0.385626,0.531358,0.468642,3700,944,1192,47,601,157,199,2,282,81,93,4,0,0,0,0,0,0,0,0,135,40,42,0,290,72,101,5,0,0,0,0,0,0,0,0,46.0,4.0,48.0,21.0,6.0,13.0,18444.5218837,7.0,15.0,0.0,0.0,0.0,0.0,.3,62.78,0.16,69.04,655.81,0
ZINC00703040,-21.8223,3.3011,8.95291,1.10469,0,-0.716488,-11.3917,835.706,1,0.67329,7,0.48334,0.512179,0.487821,4222,1072,1325,77,561,141,186,11,595,137,183,13,0,0,0,0,0,0,0,0,128,32,45,4,0,0,0,0,0,0,0,0,0,0,0,0,37.0,6.0,2.0,3.0,10.0,9.0,14915.2465964,2.0,25.0,0.0,0.0,0.0,0.0,-.5,55.44,0.24,89.93,695.42,0
ZINC01480424,-31.2771,7.07754,9.76382,-6.0333,0,-1.29486,-25.9921,860.966,1,0.647884,5,0.404416,0.579621,0.420379,3915,890,1133,76,858,203,272,23,0,0,0,0,0,0,0,0,0,0,0,0,303,72,94,7,0,0,0,0,0,0,0,0,0,0,0,0,58.0,6.0,5.0,8.0,8.0,11.0,-61342.7907908,1.0,34.0,0.0,0.0,0.0,0.0,-3.0,49.28,0.33,61.42,672.72,0
ZINC00624394,-24.1719,5.56004,10.4947,-5.71524,-0.434018,0,-18.312,756.451,1,0.666608,10,0.406379,0.498377,0.501623,4369,1086,1315,67,647,153,192,8,327,73,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,8.0,8.0,16.0,12.0,6.0,115418.599332,1.0,22.0,0.0,0.0,0.0,0.0,-.1,54.06,0.00,65.34,553.07,0
ZINC01794336,-24.4737,1.90434,12.0309,-4.19319,0,-1.72963,-18.1993,692.725,2,0.672634,4,0.466478,0.546791,0.453209,3013,738,898,55,241,59,80,6,140,31,41,3,0,0,0,0,0,0,0,0,0,0,0,0,180,42,46,3,339,81,96,4,0,0,0,0,43.0,5.0,11.0,1.0,5.0,11.0,-34893.5645927,2.0,25.0,1.0,0.0,0.0,0.0,-.6,44.48,0.14,37.19,524.51,0
ZINC00868901,-29.9707,3.84062,9.58999,-2.18431,0,-1.20996,-24.4389,797.917,1,0.667377,7,0.391159,0.597113,0.402887,3263,744,915,72,296,78,87,8,870,202,248,18,0,0,0,0,0,0,0,0,158,37,45,4,181,42,48,3,0,0,0,0,0,0,0,0,68.0,7.0,2.0,4.0,11.0,7.0,71169.5553683,1.0,35.0,1.0,0.0,0.0,0.0,-1.6,57.19,0.15,97.64,550.54,0
ZINC05919712,-22.5727,22.3866,19.198,0.0258249,0,0,6.80295,837.088,0,0.659963,7,0.365497,0.530335,0.469665,4519,1122,1406,84,1075,246,300,24,499,123,166,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1.0,12.0,8.0,3.0,10.0,-2798.1078507,1.0,10.0,0.0,0.0,0.0,0.0,.7,50.61,0.34,147.24,673.88,0
ZINC00381968,-21.5188,3.67307,6.27693,-1.35027,0,0,-15.4808,562.297,0,0.656141,5,0.37708,0.571606,0.428394,2478,595,710,59,188,46,47,4,354,79,97,10,0,0,0,0,0,0,0,0,180,41,48,4,0,0,0,0,160,37,52,1,0,0,0,0,19.0,7.0,3.0,6.0,10.0,6.0,39491.1467843,0.0,22.0,1.0,0.0,0.0,0.0,.2,34.13,0.14,37.38,374.25,0
ZINC06446903,-32.2887,6.37751,11.8966,-2.96432,0,-1.36514,-22.3617,805.121,1,0.68627,7,0.406386,0.573562,0.426438,3648,829,1041,85,424,101,121,12,146,32,41,4,0,0,0,0,0,0,0,0,0,0,0,0,358,81,96,5,353,84,97,9,0,0,0,0,74.0,7.0,3.0,1.0,13.0,12.0,-114187.497124,1.0,37.0,2.0,0.0,0.0,0.0,1.7,56.70,0.04,61.70,546.12,0
ZINC02070608,-29.5364,4.64011,10.1729,-5.78425,0,-1.80324,-24.5695,702.874,2,0.673692,4,0.423813,0.528239,0.471761,3303,762,934,83,502,108,140,14,0,0,0,0,0,0,0,0,0,0,0,0,165,35,45,4,480,111,138,12,0,0,0,0,0,0,0,0,94.0,0.0,1.0,3.0,0.0,8.0,49324.4549909,1.0,26.0,1.0,0.0,0.0,0.0,-.6,51.56,0.05,30.71,518.80,0
ZINC02380267,-23.4901,4.65221,6.74017,-4.59117,0,0,-19.9511,596.586,0,0.674711,5,0.415355,0.605486,0.394514,2839,643,781,59,335,75,92,6,353,80,94,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,8.0,4.0,7.0,8.0,14.0,-202852.715182,0.0,22.0,0.0,0.0,0.0,0.0,-10.9,30.56,0.31,43.38,443.34,0
ZINC02071965,-30.7438,4.94893,12.9297,-3.11023,0,-0.958422,-20.462,750.331,1,0.66293,9,0.425085,0.535909,0.464091,3011,681,845,66,334,76,89,8,479,105,137,11,0,0,0,0,0,0,0,0,338,80,96,7,297,74,92,4,0,0,0,0,0,0,0,0,46.0,7.0,5.0,1.0,13.0,10.0,-6488.64156281,1.0,20.0,0.0,0.0,0.0,0.0,-.8,49.21,0.28,66.48,572.46,0
ZINC00878799,-32.7425,6.48696,15.8385,-7.33281,-0.0196182,-0.573494,-22.0821,748.722,2,0.685179,8,0.418675,0.550486,0.449514,3830,920,1131,73,296,74,101,2,952,242,294,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,6.0,42.0,8.0,4.0,27.0,-133284.378841,5.0,28.0,1.0,0.0,0.0,0.0,-3.0,55.80,0.09,118.29,565.58,0
ZINC00850230,-30.6585,5.20801,15.7068,-5.35646,-1.08727,0,-21.3562,766.304,1,0.680784,9,0.422652,0.573996,0.426004,2892,714,866,43,365,75,101,4,535,145,184,3,0,0,0,0,0,0,0,0,189,47,52,4,367,86,102,10,0,0,0,0,0,0,0,0,28.0,12.0,18.0,6.0,21.0,14.0,51855.1263505,2.0,14.0,0.0,0.0,0.0,0.0,-2.9,53.75,0.22,66.61,533.67,0
ZINC02155837,-28.7569,4.4313,11.2471,-2.42262,0,0,-18.8406,882.092,0,0.663613,12,0.37597,0.5216,0.4784,3833,934,1173,59,302,77,94,4,590,141,156,13,0,0,0,0,0,0,0,0,171,43,50,4,128,36,49,1,0,0,0,0,0,0,0,0,35.0,5.0,9.0,7.0,7.0,5.0,-35508.8912571,0.0,16.0,0.0,0.0,0.0,0.0,2.4,45.42,0.25,58.64,608.08,0
ZINC00623500,-25.1398,10.6965,15.9686,-4.36947,0,0,-8.53202,800.086,0,0.665641,10,0.405283,0.571056,0.428944,3075,779,991,47,497,121,156,8,283,71,97,3,596,129,153,16,0,0,0,0,192,45,58,4,105,34,37,0,0,0,0,0,0,0,0,0,23.0,4.0,26.0,2.0,4.0,15.0,-146263.701336,1.0,9.0,0.0,0.0,1.0,0.0,-2.1,62.94,0.30,53.60,572.56,0
ZINC00851289,-30.8994,4.42465,11.0397,-2.37428,0,0,-20.9968,760.179,0,0.666684,8,0.426413,0.600109,0.399891,3303,766,951,78,613,146,185,16,822,183,220,17,0,0,0,0,0,0,0,0,0,0,0,0,373,80,100,5,0,0,0,0,0,0,0,0,65.0,6.0,2.0,5.0,10.0,10.0,-11683.4550826,0.0,38.0,2.0,0.0,0.0,0.0,-.4,62.28,0.19,86.13,564.07,0
ZINC00622370,-30.891,5.96713,3.50941,-4.06287,0,-1.10018,-29.5943,685.348,2,0.659711,5,0.425529,0.574024,0.425976,3730,862,1013,85,144,37,42,4,515,117,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,37,43,4,0,0,0,0,77.0,6.0,0.0,0.0,10.0,1.0,-60632.5350449,2.0,38.0,1.0,0.0,0.0,0.0,-3.1,47.57,0.14,47.56,533.95,0
ZINC08435457,-32.5868,6.60247,7.77496,-5.61959,0,-0.535254,-28.9107,808.566,1,0.640629,6,0.396595,0.531003,0.468997,4209,972,1172,91,600,146,179,14,297,64,88,6,0,0,0,0,0,0,0,0,472,110,139,12,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0.0,5.0,4.0,2.0,5.0,44242.5599076,1.0,22.0,2.0,0.0,0.0,0.0,1.2,54.51,0.19,47.10,603.20,0
ZINC04391415,-32.4085,5.21258,10.4116,-2.80089,0,0,-22.5509,849,0,0.668241,8,0.409012,0.496029,0.503971,4498,1043,1292,104,479,108,138,13,528,121,151,14,0,0,0,0,0,0,0,0,0,0,0,0,284,68,77,5,0,0,0,0,0,0,0,0,79.0,3.0,0.0,16.0,4.0,2.0,10862.3324251,0.0,37.0,1.0,0.0,0.0,0.0,1.4,55.31,0.29,73.55,665.94,0
ZINC08439817,-19.0675,3.60526,10.7725,-12.7769,0,0,-19.9829,783.535,0,0.648135,9,0.373281,0.556361,0.443639,2772,722,860,39,418,110,133,2,712,189,224,10,0,0,0,0,0,0,0,0,104,30,34,0,0,0,0,0,115,33,39,1,0,0,0,0,18.0,3.0,15.0,1.0,5.0,5.0,-97075.3899864,1.0,17.0,1.0,0.0,0.0,0.0,-1.6,50.80,0.26,97.30,574.42,0
ZINC08435495,-22.5427,3.76146,16.3494,-8.58748,-0.916957,0,-15.0829,696.443,1,0.657202,9,0.389097,0.576849,0.423151,2918,722,891,48,624,157,196,8,1298,324,402,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,7.0,34.0,2.0,3.0,9.0,85042.8394367,3.0,8.0,0.0,0.0,0.0,0.0,.1,69.44,0.00,174.84,482.35,0
ZINC00660349,-28.1124,3.58644,7.42825,-0.379599,0,0,-20.5509,910.069,0,0.668999,8,0.423871,0.52329,0.47671,4492,1088,1353,97,473,110,137,11,869,204,282,19,0,0,0,0,0,0,0,0,140,33,43,4,0,0,0,0,0,0,0,0,0,0,0,0,43.0,2.0,8.0,6.0,9.0,4.0,-107104.305031,0.0,24.0,0.0,0.0,0.0,0.0,-.2,65.86,0.21,93.81,689.24,0
ZINC02067800,-23.2968,4.28966,13.4627,-6.09772,-0.535838,-0.390551,-16.0504,721.249,2,0.64938,4,0.435148,0.547992,0.452008,2841,730,893,32,450,107,137,8,572,139,183,12,179,52,63,0,0,0,0,0,0,0,0,0,208,48,53,5,0,0,0,0,0,0,0,0,13.0,5.0,22.0,0.0,2.0,18.0,58154.0599235,2.0,17.0,2.0,0.0,0.0,0.0,-6.5,67.72,0.00,104.44,488.01,0
ZINC04669031,-16.3532,1.01891,15.3552,-4.92775,0,-1.48881,-7.26606,507.689,2,0.659717,6,0.541308,0.524692,0.475308,1668,401,467,32,315,76,98,6,1013,231,289,17,812,205,260,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,6.0,10.0,0.0,8.0,6.0,-64000.3818369,2.0,5.0,0.0,0.0,0.0,0.0,-5.7,67.22,0.60,110.80,423.59,0
ZINC08439179,-18.8688,2.68359,5.47357,-2.84354,0,-1.05615,-16.475,778.954,1,0.680329,10,0.436485,0.51936,0.48064,3928,965,1189,75,304,75,93,7,442,106,134,12,0,0,0,0,0,0,0,0,141,38,45,3,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0.0,3.0,6.0,1.0,3.0,46323.4101011,2.0,36.0,1.0,0.0,0.0,0.0,-7.1,51.61,0.23,75.60,648.12,0
ZINC00183602,-17.2455,33.2569,10.4235,-4.95668,0,-1.22297,4.7033,488.666,1,0.650158,5,0.495472,0.493206,0.506794,2084,489,621,49,312,72,97,6,297,70,91,7,0,0,0,0,0,0,0,0,171,40,47,5,0,0,0,0,0,0,0,0,0,0,0,0,8.0,5.0,18.0,0.0,7.0,21.0,-160647.993493,2.0,10.0,0.0,0.0,0.0,0.0,-5.4,27.15,0.57,72.19,417.00,0
ZINC00853572,-20.8574,32.3711,12.6804,-3.08158,0,0,4.89624,641.1,0,0.650464,10,0.444065,0.526032,0.473968,2833,709,854,47,741,189,239,7,171,38,49,1,0,0,0,0,0,0,0,0,143,41,46,1,0,0,0,0,298,71,97,7,0,0,0,0,24.0,4.0,13.0,4.0,12.0,15.0,-215290.966538,2.0,8.0,0.0,0.0,0.0,0.0,-2.0,47.42,0.11,83.56,491.93,0
ZINC06135667,-26.7249,5.53225,0.502873,-2.9219,0,0,-27.3029,651.314,0,0.684549,5,0.409178,0.608914,0.391086,3554,807,952,84,317,74,91,8,143,36,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,2.0,0.0,0.0,4.0,3.0,-21533.187538,0.0,38.0,1.0,0.0,0.0,0.0,-.9,36.36,0.10,34.03,454.96,0
ZINC02062200,-30.5301,5.18886,14.2772,-4.1928,0,-0.354768,-19.2837,896.915,1,0.676683,12,0.425558,0.58108,0.41892,4085,954,1222,78,298,70,86,9,651,150,189,14,0,0,0,0,0,0,0,0,144,35,45,3,187,41,49,5,103,31,43,0,0,0,0,0,46.0,9.0,15.0,2.0,12.0,14.0,127701.781745,1.0,26.0,1.0,0.0,1.0,0.0,-1.4,62.85,0.15,72.11,629.81,0
ZINC00643280,-23.467,19.6579,17.6301,-4.71935,0,0,-2.31,721.896,0,0.663494,9,0.420906,0.550441,0.449559,2479,620,789,35,848,198,257,15,177,42,52,4,171,43,56,3,0,0,0,0,175,44,47,4,248,72,88,1,0,0,0,0,0,0,0,0,29.0,6.0,25.0,15.0,8.0,12.0,72299.2697231,2.0,16.0,0.0,0.0,0.0,1.0,-2.4,51.52,0.06,85.83,466.71,0
ZINC00970963,-27.0684,3.43947,12.6628,-7.5855,0,-1.3341,-23.3834,742.753,1,0.653082,8,0.474223,0.478348,0.521652,3457,814,996,79,696,155,186,17,605,148,172,16,283,68,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,3.0,5.0,0.0,1.0,3.0,-50816.7031753,2.0,36.0,1.0,0.0,0.0,0.0,-2.9,66.15,0.29,76.90,643.90,0
