Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,nnscore,rfscore_v1,rfscore_v3,rfscore_v2,PLEClinear_p5_l1_s65536,PLECnn_p5_l1_s65536,PLECrf_p5_l1_s65536,vina_affinity,Label,rfscorevs
ZINC08435335,-21.8025,34.1958,5.14797,-3.36551,0,0,-2.10421,650.824,0,0.648886,5,0.377126,0.767279,0.232721,1333,374,333,21,391,106,100,3,243,69,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,73,65,3,0.0,65.0,2.0,0.0,1.0,0.0,71363.2050262,2.0,25.0,1.0,0.0,0.0,0.0,-7.2,30.10,0.20,85.15,340.24,5.2934594307071094,5.235240396159393,5.207621324952821,5.020763802475309,3.1596143422261975,5.381690342386918,5.937900000000002,-5.60658791369332,0,5.96754237947
ZINC00848995,-32.7613,6.71486,5.60295,-4.86223,0,-0.688573,-31.0186,919.068,1,0.663197,3,0.347411,0.773722,0.226278,3154,823,810,51,582,153,138,11,355,87,85,5,0,0,0,0,0,0,0,0,0,0,0,0,255,68,67,3,0,0,0,0,0,0,0,0,0.0,87.0,21.0,0.0,0.0,0.0,-73355.4242712,1.0,41.0,2.0,0.0,1.0,0.0,-.9,60.89,0.04,82.18,579.57,7.636978992976182,7.5150537152847185,7.1637558690198615,7.381025646464652,7.2124969408545825,6.386332447826892,7.172600000000004,-9.838091161530674,0,6.04515144007
ZINC08437913,-34.1502,7.10004,3.63584,-0.886004,0,0,-29.9829,920.161,0,0.673923,5,0.387917,0.780516,0.219484,3052,811,722,39,217,57,61,2,556,141,133,6,0,0,0,0,0,0,0,0,118,27,29,0,78,22,16,0,0,0,0,0,0,0,0,0,0.0,83.0,9.0,0.0,4.0,0.0,-43786.6396433,1.0,53.0,1.0,0.0,1.0,0.0,-6.2,57.39,0.25,90.65,686.46,7.228904375233698,5.614712516594516,6.025286680819178,6.202338714230216,6.886940975313381,6.288017733056093,6.674400000000002,-7.239059860422702,0,5.99651544772
ZINC00624407,-26.7257,10.034,-4.52689,-0.384907,0,0,-27.3478,830.67,0,0.658155,1,0.420121,0.918144,0.0818558,3580,921,857,57,240,63,51,3,561,147,138,8,0,0,0,0,0,0,0,0,157,43,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.0,6.0,0.0,1.0,0.0,19700.0590925,0.0,29.0,1.0,0.0,0.0,0.0,-1.2,64.53,0.21,82.71,686.06,7.141886491288604,6.6402781418026455,6.099554572192521,6.771379508103012,6.003924595909809,6.018937985741222,7.354699999999999,-7.344210687134337,0,5.98136417952
ZINC00728061,-34.1728,9.16816,4.00834,-12.3344,0,-1.62011,-39.7391,882.549,2,0.680501,1,0.333412,0.774617,0.225383,3515,928,897,56,0,0,0,0,752,191,183,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,12.0,0.0,0.0,0.0,-222425.235216,2.0,55.0,2.0,0.0,1.0,0.0,-5.0,53.10,0.15,71.06,588.59,7.490213822375525,6.288985186868693,6.83243556160507,7.1231917560217495,5.636826331480302,7.835881199156811,6.7131,-8.612131209256038,0,6.09995818193
ZINC08438886,-24.3764,4.10015,5.22928,-7.4233,0,-0.612537,-26.125,821.982,1,0.685047,2,0.357981,0.820514,0.179486,2823,725,691,43,424,110,103,7,331,91,82,4,0,0,0,0,0,0,0,0,0,0,0,0,233,56,63,3,0,0,0,0,0,0,0,0,0.0,62.0,7.0,0.0,0.0,0.0,-328212.38817,1.0,25.0,1.0,0.0,0.0,1.0,-3.1,44.78,0.20,72.88,528.87,7.5106818814531895,6.78129491430792,6.382149568252006,6.809236458874457,2.6420489600626844,6.483410868386561,6.636800000000001,-6.846429362306627,0,5.99765783825
ZINC00694230,-37.1559,10.0846,-2.52503,0.790368,0,0,-35.4776,970.376,0,0.673804,3,0.307449,0.850493,0.149507,3879,999,939,64,610,155,146,10,330,84,78,4,0,0,0,0,0,0,0,0,119,26,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,22.0,0.0,0.0,0.0,-695.691325189,0.0,54.0,1.0,0.0,1.0,0.0,.4,59.09,0.07,58.44,612.99,7.440688283868987,7.574166065656569,6.940687233544234,7.23322152702852,7.8196950184578355,7.952902387781127,6.650000000000001,-11.569776138010855,0,6.008919776
ZINC00630488,-29.0335,8.66321,4.259,-3.25236,0,0,-25.5182,849.285,0,0.683535,1,0.414412,0.835128,0.164872,3189,818,763,49,305,72,71,4,281,80,68,3,0,0,0,0,0,0,0,0,101,24,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,13.0,0.0,0.0,0.0,-168858.09906,0.0,32.0,0.0,0.0,1.0,0.0,-3.3,48.89,0.23,86.47,621.00,6.671055764274293,6.698420255411258,6.2806583475413404,6.5818344229104175,5.06114913107678,5.892753653699976,6.9403999999999995,-8.321856684603436,0,5.97589942037
ZINC08435177,-31.4475,16.0589,2.95717,-7.75744,0,-1.17172,-29.4642,932.793,1,0.66962,2,0.485234,0.86559,0.13441,4317,1102,1014,50,193,49,40,1,688,179,165,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,15,13,0,0,0,0,0,0.0,46.0,18.0,0.0,2.0,2.0,-364562.786495,5.0,36.0,0.0,0.0,0.0,0.0,-.5,87.85,0.15,118.73,877.78,6.910048717083704,6.843354494227989,6.739871519647024,7.154736401764901,6.806539712097587,6.489886062499349,6.187,-7.258600168838415,0,6.06178621414
ZINC08439724,-35.3048,10.0035,7.83881,-12.7927,0,-0.698231,-37.0097,960.725,2,0.652385,5,0.339709,0.790889,0.209111,3301,849,803,38,604,162,148,6,436,120,111,6,0,0,0,0,0,0,0,0,143,41,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,126.0,11.0,0.0,8.0,0.0,-128337.030997,2.0,34.0,0.0,0.0,1.0,0.0,-7.4,60.55,0.16,108.20,627.70,7.6759229143289485,7.430542063048071,7.00889625857476,7.301041902597407,7.101642556450722,7.414120848357757,6.875299999999999,-6.749330386429365,0,5.98776028621
