Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,nnscore,rfscore_v1,rfscore_v3,rfscore_v2,PLEClinear_p5_l1_s65536,PLECnn_p5_l1_s65536,PLECrf_p5_l1_s65536,vina_affinity,Label,rfscorevs
ZINC08434960,-29.3066,4.80688,8.77158,-5.12344,0,0,-24.7553,914.193,0,0.650535,4,0.460249,0.695503,0.304497,3285,756,778,38,761,155,164,7,666,151,165,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,0.0,6.0,23.0,0.0,2.0,-46638.858335,1.0,27.0,0.0,0.0,0.0,0.0,-6.4,57.31,0.33,146.14,782.81,6.362880022156089,7.565036076867573,6.689432909812413,7.267197464757465,4.038463187980503,3.9030486437872742,6.459400000000004,-5.800594489974482,0,5.99925168576
ZINC01011673,-27.5021,6.0122,-0.0444757,0.0351689,0,0,-25.1259,652.029,0,0.685604,0,0.441148,0.819713,0.180287,3233,686,718,44,120,23,26,2,583,121,125,8,0,0,0,0,0,0,0,0,144,29,30,2,79,18,22,1,0,0,0,0,0,0,0,0,23.0,1.0,6.0,15.0,0.0,0.0,-63072.0218483,0.0,26.0,0.0,0.0,0.0,0.0,-1.2,52.45,0.09,55.84,511.78,6.108949505590603,5.631833344155852,5.332295686401832,5.81767961865912,5.220074581018852,6.844920054232905,6.400799999999999,-7.8373886082111985,0,6.00000949631
ZINC08435646,-25.92,4.68615,1.49302,-3.54813,0,-0.335924,-26.8398,726.534,1,0.653868,3,0.470741,0.694448,0.305552,2704,622,630,32,634,137,136,6,349,76,82,6,0,0,0,0,0,0,0,0,196,40,42,3,0,0,0,0,132,31,28,2,0,0,0,0,52.0,0.0,1.0,9.0,0.0,0.0,-113272.879523,1.0,27.0,1.0,0.0,0.0,0.0,-2.9,51.37,0.25,78.27,584.23,6.762314083780366,7.161279290487292,6.69022292459175,6.93928131468531,5.690779788386187,5.6689125399682,6.482200000000001,-6.344025766651484,0,5.95540411998
ZINC00088170,-14.5834,2.88177,-2.6177,0.235848,0,0,-15.5578,439.687,0,0.67677,0,0.438132,0.892483,0.107517,2214,459,471,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,51,57,3,0,0,0,0,4.0,1.0,3.0,8.0,0.0,0.0,10013.095266,0.0,13.0,0.0,0.0,0.0,0.0,.5,22.68,0.00,0.00,246.94,5.931609686334601,5.411927096681098,5.071308156454664,5.4280669386724325,2.934288879981686,4.714697132674334,5.2642000000000015,-5.910857811347005,0,5.95
ZINC00793873,-36.2815,5.86934,4.80936,-2.62975,0,0,-31.6858,836.426,0,0.693609,1,0.349989,0.749627,0.250373,3794,794,827,54,740,171,170,7,537,120,128,6,0,0,0,0,0,0,0,0,182,39,41,2,0,0,0,0,0,0,0,0,0,0,0,0,45.0,3.0,20.0,11.0,0.0,4.0,-85608.8719976,2.0,34.0,1.0,0.0,1.0,0.0,-1.6,64.13,0.12,114.86,639.62,7.0134848849386575,7.879019016594518,7.1720681053946045,7.297143426795433,6.30213260401106,6.293500461501847,6.770799999999998,-8.050858566982598,0,5.97047744255
ZINC00386177,-23.3526,11.7021,5.64489,-0.903957,0,0,-13.0328,621.592,0,0.633239,0,0.428563,0.730389,0.269611,2524,553,570,31,295,68,69,4,427,99,99,5,0,0,0,0,0,0,0,0,123,31,30,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1.0,21.0,5.0,0.0,10.0,-61128.111891,1.0,23.0,0.0,0.0,0.0,0.0,-2.1,29.69,0.56,66.48,506.13,5.7131186541562196,5.691184856421358,5.505243713730714,5.935017295315797,3.5728804237493845,4.562798452738095,6.4624000000000015,-5.964089777816949,0,5.95101186391
ZINC02070804,-25.903,6.48162,-2.65509,-2.49595,0,0,-28.5687,730.988,0,0.660748,1,0.453235,0.807171,0.192829,3614,814,831,52,110,21,23,2,432,91,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,33,31,1,0,0,0,0,19.0,2.0,11.0,8.0,0.0,2.0,-46315.1567418,0.0,31.0,0.0,0.0,0.0,0.0,-2.5,51.27,0.08,51.05,561.69,6.173613270608778,6.525777067765561,6.271611614039555,6.654599681485181,2.764153857640978,5.0532231952392745,6.411400000000002,-8.029347347556646,0,5.96395013661
ZINC00669589,-28.5145,6.89589,1.36175,-2.40671,0,-0.714481,-27.67,777.537,1,0.672007,3,0.404795,0.77165,0.22835,3757,850,865,43,338,69,69,5,339,85,89,3,0,0,0,0,0,0,0,0,284,65,63,5,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1.0,15.0,6.0,0.0,6.0,-49329.5552482,1.0,31.0,1.0,0.0,1.0,0.0,-.6,57.31,0.19,51.13,586.17,7.057160560643841,7.0400688986569016,6.888949828671326,7.043447843101344,6.32007225268086,5.232340053206356,6.5432999999999995,-9.044534523549046,0,5.97508459042
ZINC02067697,-27.0369,4.44578,7.39357,-3.85234,0,0,-22.2827,615.606,0,0.652803,5,0.401756,0.784609,0.215391,2217,477,483,33,704,149,160,10,1412,304,318,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,3.0,9.0,1.0,0.0,0.0,-34925.7335214,0.0,10.0,1.0,0.0,0.0,0.0,-1.1,57.79,0.15,169.56,412.96,5.411152619564154,6.802103861638363,6.086279201759029,6.237147246753242,3.5972209606946475,5.760370569818716,5.300700000000001,-6.502616645044301,0,5.97512272203
ZINC00877569,-37.0597,7.4184,6.96103,-4.76304,0,-0.182274,-31.6484,778.78,1,0.705923,5,0.410205,0.765439,0.234561,3694,820,838,50,612,133,141,9,545,122,139,6,0,0,0,0,0,0,0,0,162,35,39,2,0,0,0,0,0,0,0,0,0,0,0,0,59.0,3.0,31.0,6.0,0.0,4.0,-9066.56957451,1.0,32.0,2.0,0.0,2.0,0.0,-2.7,59.68,0.09,116.91,575.47,7.838131470602709,7.6725304004328985,7.188925275502273,7.291623318792325,7.8936352963145,6.108005775152709,6.4211,-7.1617976266552965,0,5.95731342787
