Name,fa_atr,fa_rep,fa_sol,fa_elec,hbond_bb_sc,hbond_sc,Interface_Energy,Total_BSA,Interface_HB,Total_packstats,Interface_unsat,Total_pose_exposed_SASA,interface_hydrophobic_sasa,interface_polar_sasa,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.9,7.9,8.9,16.9,6.15,7.15,8.15,16.15,6.16,7.16,8.16,16.16,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,SIDE_flex_ALPHA,SIDE_flex_BETA,SIDE_flex_OTHER,BACK_flex_ALPHA,BACK_flex_BETA,BACK_flex_OTHER,TotalElec,TotalHbond,Hphobe_contact,Pi_Pi,T-stack,Cation-pi,Salt_Bridge,diff_entropy,pienergy,fsp3,polarsurfacearea,vdwsa,nnscore,rfscore_v1,rfscore_v3,rfscore_v2,PLEClinear_p5_l1_s65536,PLECnn_p5_l1_s65536,PLECrf_p5_l1_s65536,vina_affinity,Label,rfscorevs
ZINC02062041,-27.972,5.48291,1.11875,-1.12819,0,0,-26.2132,722.969,0,0.684933,3,0.414173,0.793663,0.206337,5046,1056,1183,0,193,37,43,0,307,68,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0,20.0,0.0,-12127.4188887,0.0,40.0,2.0,0.0,0.0,0.0,-1.5,54.06,0.00,39.19,583.98,6.796512721161461,7.313230795204798,7.120405782772785,7.13780187407037,5.551990025271935,7.95692169422819,6.159200000000002,-11.565387175597223,0,6.14302678405
ZINC00623492,-22.4915,3.88647,8.63206,0.894521,0,0,-13.323,610.015,0,0.653682,2,0.471681,0.776276,0.223724,3138,651,744,0,690,143,160,0,515,100,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,20,0,0,0,0,0,0.0,39.0,0.0,0.0,27.0,6.0,74159.9013734,0.0,24.0,2.0,0.0,0.0,0.0,-1.3,47.17,0.11,72.96,472.49,6.768463831597826,6.89780551770452,6.6981875312073536,6.608072944277939,2.6706675077655633,5.565832136049653,5.483500000000001,-7.915153533232281,0,5.97402845398
ZINC00881818,-23.3769,3.88806,8.09696,-4.03792,0,0,-18.6632,610.651,0,0.653767,4,0.485497,0.761872,0.238128,2168,472,514,0,485,96,112,0,647,130,144,0,211,41,48,0,0,0,0,0,151,30,32,0,0,0,0,0,103,25,27,0,0,0,0,0,0.0,64.0,0.0,0.0,8.0,6.0,-42565.3057439,0.0,23.0,1.0,0.0,0.0,0.0,-2.9,55.78,0.07,96.18,454.79,5.707693378949132,5.77401427910979,5.611307150698976,6.3068525858585796,3.397422681889204,5.638319647862679,6.290000000000001,-5.321897983589123,0,5.96067469389
ZINC08434936,-27.2219,3.34432,4.411,-0.856323,0,0,-23.7827,796.027,0,0.647497,4,0.473194,0.798468,0.201532,4119,890,985,0,139,30,32,0,975,208,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,29,33,0,0,0,0,0,0.0,68.0,0.0,0.0,10.0,0.0,24366.8117055,0.0,42.0,3.0,0.0,1.0,0.0,-.7,64.64,0.03,93.89,615.98,7.505924462801701,6.9277646021201,7.238725619380619,6.991539037795545,5.7883600461489,7.1840795860172575,6.487300000000001,-9.471011513999866,0,5.99477482043
ZINC08439142,-25.5721,3.77441,4.49627,0.373492,0,0,-20.5769,682.454,0,0.638988,3,0.449953,0.806371,0.193629,3276,685,790,0,578,122,145,0,654,145,153,0,0,0,0,0,0,0,0,0,201,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.0,0.0,0.0,4.0,6.0,7765.0297851,0.0,46.0,3.0,0.0,0.0,0.0,-2.4,53.44,0.18,90.03,560.55,7.1039599426799755,7.3797049331779325,6.947324408757908,6.927279878232876,3.884793458401592,6.633922655123096,6.330100000000001,-8.103587354702844,0,5.95
ZINC08438109,-26.1928,4.71562,5.52357,-3.45372,0,0,-23.5164,850.034,0,0.668249,3,0.481147,0.803068,0.196932,4735,976,1120,0,171,35,38,0,837,180,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12,12,0,0,0,0,0,0.0,52.0,0.0,0.0,11.0,4.0,3465.10278844,0.0,35.0,0.0,0.0,0.0,0.0,.3,54.11,0.43,89.98,867.56,7.021513032298683,6.810775315406814,6.9146067528027535,6.928125692529692,4.826931708053101,5.139030143826206,6.5562000000000005,-7.883311575074238,0,5.99032947636
ZINC01854995,-23.4842,3.86265,6.82122,-2.37582,0,0,-18.3775,707.098,0,0.637686,2,0.422759,0.814609,0.185391,3241,712,801,0,280,64,74,0,473,100,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.0,0.0,0.0,22.0,0.0,-245765.512732,1.0,26.0,1.0,0.0,0.0,0.0,-3.7,35.31,0.38,50.80,553.83,6.396431022176383,6.238102668775673,5.827567410533912,6.182589448051945,5.042355210804203,6.058324943910543,6.015300000000001,-6.209297257204934,0,5.97248951262
ZINC00643360,-36.0334,7.02261,8.78515,-5.46412,0,-1.41682,-30.5578,864.307,1,0.664809,2,0.413614,0.707532,0.292468,3963,884,983,0,835,183,223,0,319,68,74,0,0,0,0,0,0,0,0,0,150,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0.0,0.0,19.0,0.0,-83489.1114042,3.0,26.0,0.0,0.0,0.0,0.0,-.3,54.79,0.25,86.86,659.42,7.080326280823508,7.283608985569985,6.811815973581973,7.282518488844489,4.081847730703433,5.900378837018831,5.990099999999997,-7.525631167213757,0,5.99407006687
ZINC03563328,-24.5194,3.38236,4.98673,-1.26742,0,0,-20.4291,691.765,0,0.668813,2,0.467586,0.802948,0.197052,2676,568,635,0,328,70,84,0,933,203,217,0,0,0,0,0,0,0,0,0,338,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.0,0.0,0.0,22.0,0.0,61073.0290938,1.0,32.0,1.0,0.0,0.0,0.0,-2.4,52.79,0.22,107.73,524.58,6.208525901133502,7.101144484126985,6.769085313852814,6.886753351981351,3.732881116163277,5.67867942426464,6.0746,-5.925364801420182,0,5.96488394722
ZINC02170293,-27.2831,4.70941,2.20532,-0.416005,0,0,-24.3466,674.77,0,0.656987,4,0.442892,0.828773,0.171227,3032,642,716,0,179,40,41,0,351,72,77,0,0,0,0,0,0,0,0,0,0,0,0,0,212,50,54,0,209,43,46,0,0,0,0,0,0.0,48.0,2.0,0.0,8.0,9.0,53574.8068907,0.0,36.0,2.0,0.0,0.0,0.0,.3,48.50,0.11,42.24,478.81,7.636537543389056,6.821516122544118,6.3200139437229454,6.007653024531025,3.8157480888366946,5.06387721644565,6.492500000000002,-8.372346029431206,0,5.95
