name,rfscorevs,label
2zdk_50U_A_decoys_2,5.95411721463,0
2zdk_50U_A_decoys_3,5.95379262906,0
2zdm_46U_A_decoys_1,5.97905600319,0
2zdm_46U_A_decoys_2,5.95628288482,0
2zdm_46U_A_decoys_3,5.95,0
2zdn_49U_A_decoys_1,5.95086390381,0
2zdn_49U_A_decoys_2,5.95,0
2zdn_49U_A_decoys_3,5.95826330763,0
2zdv_37U_H_decoys_1,5.95,0
2zdv_37U_H_decoys_2,5.95187395171,0
2zdv_37U_H_decoys_3,5.95,0
2zec_11N_A_decoys_1,5.95,0
2zec_11N_A_decoys_2,5.95,0
2zec_11N_A_decoys_3,5.95,0
2zf0_51U_H_decoys_1,5.95,0
2zf0_51U_H_decoys_2,5.95301186391,0
2zf0_51U_H_decoys_3,5.95,0
2zff_53U_H_decoys_1,5.96174707639,0
2zff_53U_H_decoys_2,5.95,0
1fv0_9AR_A_decoys_2,5.95273417179,0
1fv0_9AR_A_decoys_3,5.99539433696,0
1fvt_106_A_decoys_1,5.95685843535,0
1fvt_106_A_decoys_2,5.98952904304,0
1fvt_106_A_decoys_3,5.9729059411,0
1fxv_PNN_B_decoys_1,5.95,0
1fxv_PNN_B_decoys_2,5.96379054981,0
1fxv_PNN_B_decoys_3,5.98891218824,0
1g9v_RQ3_A_decoys_1,5.99947534437,0
2zff_53U_H_decoys_3,5.95258825029,0
2zfp_19U_H_decoys_1,5.9580015741,0
2zfp_19U_H_decoys_2,5.95,0
2zfp_19U_H_decoys_3,5.95,0
2zgb_21U_H_decoys_1,5.95211754785,0
2zgb_21U_H_decoys_2,5.95140134494,0
2zgb_21U_H_decoys_3,5.95541671859,0
2zhq_27U_H_decoys_1,5.95,0
2zhq_27U_H_decoys_2,5.96437455479,0
2zhq_27U_H_decoys_3,5.95270205999,0
2ziq_26U_H_decoys_1,5.96089513893,0
2ziq_26U_H_decoys_2,5.98920273027,0
2ziq_26U_H_decoys_3,5.95597747497,0
2zji_F1I_A_decoys_1,5.95404856923,0
2zji_F1I_A_decoys_2,5.96426791497,0
2zji_F1I_A_decoys_3,5.96636278303,0
2zk5_NRO_A_decoys_1,5.95926902219,0
2zk5_NRO_A_decoys_2,5.95847875119,0
2zk5_NRO_A_decoys_3,5.95335786428,0
2zq1_11U_A_decoys_1,5.96967277604,0
2zq1_11U_A_decoys_2,5.98093998322,0
2zq1_11U_A_decoys_3,5.99329095782,0
2zsi_GA4_A_decoys_1,5.96065180894,0
2zsi_GA4_A_decoys_2,5.95241251567,0
2zsi_GA4_A_decoys_3,5.95,0
2zv2_609_A_decoys_1,5.96750485776,0
2zv2_609_A_decoys_3,5.95962515758,0
2zv2_609_A_decoys_4,5.97436345811,0
35c8_NOX_L_decoys_1,5.97209429447,0
35c8_NOX_L_decoys_2,5.99784704453,0
35c8_NOX_L_decoys_3,5.97257056819,0
3abm_CHD_B_decoys_1,5.95048899828,0
3abm_CHD_B_decoys_2,5.95563339754,0
3abm_CHD_B_decoys_3,5.95,0
3acj_KSS_A_decoys_1,6.00703739085,0
3acj_KSS_A_decoys_2,5.96658001032,0
3acj_KSS_A_decoys_3,5.95000002074,0
3ama_SKE_A_decoys_1,5.9505436975,0
3ama_SKE_A_decoys_2,5.95311882055,0
3ama_SKE_A_decoys_3,5.95276304029,0
3ant_S82_A_decoys_1,5.96553059616,0
3ant_S82_A_decoys_2,6.03075394048,0
3ant_S82_A_decoys_3,5.99442728266,0
3apw_DP0_A_decoys_1,5.95880205999,0
3apw_DP0_A_decoys_2,5.95184781748,0
3apw_DP0_A_decoys_3,5.99620058688,0
3arn_MSJ_A_decoys_1,5.95356512415,0
3arn_MSJ_A_decoys_2,5.95569166546,0
3arn_MSJ_A_decoys_3,5.95000002074,0
3bgz_VX3_A_decoys_1,5.9821405522,0
3bgz_VX3_A_decoys_2,5.97496754176,0
3bgz_VX3_A_decoys_3,5.98523228004,0
3bl7_DD1_A_decoys_2,5.97540288594,0
3bl7_DD1_A_decoys_3,5.97391034458,0
3bl7_DD1_A_decoys_4,5.97168352718,0
3bm9_BXZ_A_decoys_1,5.96637168326,0
3bm9_BXZ_A_decoys_2,5.97007909396,0
3bm9_BXZ_A_decoys_3,5.965691722,0
3bmy_CXZ_A_decoys_1,6.00414758568,0
3bmy_CXZ_A_decoys_2,5.95077134048,0
3bmy_CXZ_A_decoys_3,5.95999781751,0
3bx5_304_A_decoys_1,6.0314875061,0
3bx5_304_A_decoys_2,5.96868533501,0
3bx5_304_A_decoys_3,5.97335387777,0
3cj2_SX3_A_decoys_1,5.95434525731,0
3cj2_SX3_A_decoys_2,5.95173637257,0
3cj2_SX3_A_decoys_3,5.97304302268,0
3cp9_C19_A_decoys_1,6.04820191405,0
3cp9_C19_A_decoys_2,5.95240980392,0
3cp9_C19_A_decoys_3,5.95071960784,0
3cpc_C52_A_decoys_1,5.95995141509,0
3cpc_C52_A_decoys_2,6.00655257364,0
3cpc_C52_A_decoys_3,6.02750157335,0
3cr0_809_A_decoys_1,5.98460464077,0
3cr0_809_A_decoys_2,5.95868781402,0
3cr0_809_A_decoys_3,5.97617139489,0
3cth_319_A_decoys_1,5.98199386238,0
3cth_319_A_decoys_2,5.9629732844,0
3cth_319_A_decoys_3,5.95973611613,0
3d0b_SNX_A_decoys_1,5.96152324607,0
3d0b_SNX_A_decoys_2,5.95103430577,0
3d0b_SNX_A_decoys_3,5.97273338701,0
3d28_B34_A_decoys_1,5.95771970809,0
3d28_B34_A_decoys_2,5.95536902403,0
3d28_B34_A_decoys_3,5.96993631282,0
3d90_NOG_A_decoys_2,5.9597139239,0
3d90_NOG_A_decoys_3,6.20267815157,0
3d90_NOG_A_decoys_4,6.02314490873,0
3da9_44U_B_decoys_1,5.95,0
3da9_44U_B_decoys_2,5.95,0
1g9v_RQ3_A_decoys_2,5.98940559637,0
1g9v_RQ3_A_decoys_3,5.98237001424,0
1ggd_FAF_C_decoys_1,5.9591288271,0
1ggd_FAF_C_decoys_2,5.95,0
1ggd_FAF_C_decoys_3,5.9523922811,0
1gii_1PU_A_decoys_1,5.96219409516,0
1gii_1PU_A_decoys_2,5.95553979469,0
1gii_1PU_A_decoys_3,5.95920062583,0
1gij_2PU_A_decoys_1,6.0316450165,0
3da9_44U_B_decoys_3,5.95970419302,0
3ddu_552_A_decoys_1,5.99657018647,0
3ddu_552_A_decoys_2,5.96389839831,0
3ddu_552_A_decoys_3,5.97687126082,0
3df9_DF9_A_decoys_1,5.97399101894,0
3df9_DF9_A_decoys_2,5.97058783981,0
3df9_DF9_A_decoys_3,5.96190980872,0
3dk3_SX7_A_decoys_1,5.95624577721,0
3dk3_SX7_A_decoys_2,5.95000000541,0
3dk3_SX7_A_decoys_3,6.03631682825,0
3dkf_SX8_A_decoys_1,5.98249719168,0
3dkf_SX8_A_decoys_2,5.95,0
3dkf_SX8_A_decoys_3,5.95821284946,0
3dp9_BIG_A_decoys_1,6.01592178785,0
3dp9_BIG_A_decoys_2,5.98149132594,0
3dp9_BIG_A_decoys_3,6.22524987876,0
3dt0_16U_H_decoys_1,5.97413778968,0
3dt0_16U_H_decoys_2,5.95802478546,0
3dt0_16U_H_decoys_3,5.95759794001,0
3dt3_369_A_decoys_1,5.97638024873,0
3dt3_369_A_decoys_2,5.95957044515,0
3dt3_369_A_decoys_3,5.95,0
3e0b_N22_A_decoys_1,5.95562618929,0
3e0b_N22_A_decoys_2,5.9560147536,0
3e0b_N22_A_decoys_3,5.96414774488,0
3e7o_35F_A_decoys_1,5.97735048752,0
3e7o_35F_A_decoys_2,5.99241665391,0
3e7o_35F_A_decoys_3,5.96374886457,0
3e87_G95_A_decoys_1,5.95,0
3e87_G95_A_decoys_2,5.95,0
3e87_G95_A_decoys_3,5.95,0
3eb1_LZQ_A_decoys_1,5.93227337738,0
3eb1_LZQ_A_decoys_2,5.97070876297,0
3eb1_LZQ_A_decoys_3,5.95680205999,0
3efl_706_A_decoys_1,5.95,0
3efl_706_A_decoys_2,5.96338406038,0
3efl_706_A_decoys_3,5.95606383796,0
3ejr_HN4_A_decoys_1,5.954362814,0
3ejr_HN4_A_decoys_2,5.95687443229,0
3ejr_HN4_A_decoys_3,5.95,0
3ejs_HN5_A_decoys_1,5.96481032681,0
3ejs_HN5_A_decoys_2,5.95850979291,0
3ejs_HN5_A_decoys_3,5.96790838265,0
3ejt_HN6_A_decoys_1,5.95,0
3ejt_HN6_A_decoys_2,5.96735354792,0
3ejt_HN6_A_decoys_3,5.95244785039,0
3eju_HN7_A_decoys_1,5.95,0
3eju_HN7_A_decoys_2,5.98217253208,0
3eju_HN7_A_decoys_3,5.95,0
3emz_HXH_A_decoys_1,5.95944894585,0
3emz_HXH_A_decoys_2,5.95357714877,0
3emz_HXH_A_decoys_3,5.94793294025,0
3en6_KS5_B_decoys_1,5.96388045345,0
3en6_KS5_B_decoys_2,5.95134762835,0
3en6_KS5_B_decoys_3,5.95533957752,0
3eos_PK2_A_decoys_1,5.9637248419,0
3eos_PK2_A_decoys_2,5.9515010564,0
3eos_PK2_A_decoys_3,5.95,0
3et1_ET1_A_decoys_1,5.9668660685,0
3et1_ET1_A_decoys_2,5.98478429323,0
3et1_ET1_A_decoys_3,5.98855170989,0
3exo_5MS_A_decoys_1,5.96870605036,0
3exo_5MS_A_decoys_2,5.95437078486,0
3exo_5MS_A_decoys_3,5.94441581079,0
3f3z_DRK_A_decoys_1,5.98764471407,0
3f3z_DRK_A_decoys_3,5.95867697102,0
3f3z_DRK_A_decoys_4,5.95217242435,0
3f6x_IHH_A_decoys_1,5.96210551328,0
3f6x_IHH_A_decoys_2,5.97504910617,0
3f6x_IHH_A_decoys_3,5.96567640768,0
3fcf_FCF_A_decoys_1,5.95361072381,0
3fcf_FCF_A_decoys_2,5.97877061146,0
3fcf_FCF_A_decoys_3,5.95687297204,0
3fci_3FI_A_decoys_1,5.96630163109,0
3fci_3FI_A_decoys_2,5.97124575247,0
3fci_3FI_A_decoys_3,5.95,0
3fck_FCK_B_decoys_1,5.95,0
3fck_FCK_B_decoys_2,5.96848341061,0
3fck_FCK_B_decoys_3,5.95167985722,0
3fhr_P4O_A_decoys_1,5.95,0
3fhr_P4O_A_decoys_2,5.95285968139,0
3fhr_P4O_A_decoys_3,5.96073523768,0
3fjl_CJH_A_decoys_1,6.00308018417,0
3fjl_CJH_A_decoys_2,6.0050049134,0
3fjl_CJH_A_decoys_3,6.00129629349,0
3fln_3FN_C_decoys_1,5.9607545216,0
3fln_3FN_C_decoys_2,5.95,0
3fln_3FN_C_decoys_3,5.95735023673,0
3fly_FLY_A_decoys_1,5.96702477191,0
3fly_FLY_A_decoys_2,5.95445685413,0
1gij_2PU_A_decoys_2,6.05210498327,0
1gij_2PU_A_decoys_4,5.98382951939,0
1gj4_132_H_decoys_1,5.96823552597,0
1gj4_132_H_decoys_2,5.96487477515,0
1gj4_132_H_decoys_3,5.97995211878,0
1gj5_130_H_decoys_1,5.96481059827,0
1gj5_130_H_decoys_2,5.9586436975,0
1gj5_130_H_decoys_3,5.97533789788,0
1gj8_133_B_decoys_1,5.95803759379,0
3fly_FLY_A_decoys_3,5.95390211637,0
3flz_FLZ_A_decoys_1,5.97557467245,0
3flz_FLZ_A_decoys_2,5.96847818364,0
3flz_FLZ_A_decoys_3,5.97905534239,0
3fml_FML_A_decoys_1,5.95040980392,0
3fml_FML_A_decoys_2,5.96341723628,0
3fml_FML_A_decoys_3,5.95411170476,0
3fmm_XI2_A_decoys_1,5.96622996666,0
3fmm_XI2_A_decoys_2,5.95348990194,0
3fmm_XI2_A_decoys_3,5.95123727247,0
3fo9_DIK_B_decoys_1,5.96480507218,0
3fo9_DIK_B_decoys_2,5.96080342589,0
3fo9_DIK_B_decoys_3,5.97941119818,0
3fqc_55V_A_decoys_1,5.96115351571,0
3fqc_55V_A_decoys_2,5.96195352745,0
3fqc_55V_A_decoys_3,5.95220121999,0
3fqe_P5C_A_decoys_1,5.95679513893,0
3fqe_P5C_A_decoys_2,5.95184504243,0
3fqe_P5C_A_decoys_3,5.96337271026,0
3fqh_057_A_decoys_1,5.9565436975,0
3fqh_057_A_decoys_2,5.95149794001,0
3fqh_057_A_decoys_4,5.96794632719,0
3fr2_8CA_A_decoys_1,6.01165415791,0
3fr2_8CA_A_decoys_2,5.96521017772,0
3fr2_8CA_A_decoys_3,5.96375873649,0
3fr4_F8A_A_decoys_1,5.95558010123,0
3fr4_F8A_A_decoys_2,6.00862562041,0
3fr4_F8A_A_decoys_3,5.97198816182,0
3fr5_I4A_A_decoys_1,5.95,0
3fr5_I4A_A_decoys_2,5.95151160857,0
3fr5_I4A_A_decoys_3,5.9582164275,0
3fra_I2H_X_decoys_1,5.9615395918,0
3fra_I2H_X_decoys_2,5.97166478924,0
3fra_I2H_X_decoys_3,5.99975463659,0
3frf_XCF_X_decoys_1,5.9793015996,0
3frf_XCF_X_decoys_2,5.95,0
3frf_XCF_X_decoys_3,5.9652450164,0
3frz_AG6_A_decoys_1,5.99233620101,0
3frz_AG6_A_decoys_2,5.96413171109,0
3frz_AG6_A_decoys_3,6.05648867248,0
3fsk_RO6_A_decoys_1,5.97683905011,0
3fsk_RO6_A_decoys_2,6.03834489554,0
3fsk_RO6_A_decoys_3,6.14308830037,0
3fv5_1EU_A_decoys_1,5.9922308091,0
3fv5_1EU_A_decoys_2,5.95789977278,0
3fv5_1EU_A_decoys_3,5.93193845718,0
3fw9_SLX_A_decoys_1,5.95444208534,0
3fw9_SLX_A_decoys_2,5.97260872961,0
3fw9_SLX_A_decoys_3,5.95715651248,0
3fxw_F10_A_decoys_1,5.95843622343,0
3fxw_F10_A_decoys_2,5.95,0
3fxw_F10_A_decoys_3,5.95,0
3g0d_XIH_A_decoys_1,5.99413377207,0
3g0d_XIH_A_decoys_2,5.9641729553,0
3g0d_XIH_A_decoys_3,5.97513472242,0
3g0g_RUM_A_decoys_1,5.96899855596,0
3g0g_RUM_A_decoys_2,6.05584360302,0
3g0g_RUM_A_decoys_3,5.97144949564,0
3g0u_MDY_A_decoys_1,6.00413711479,0
3g0u_MDY_A_decoys_2,5.97478116111,0
3g0u_MDY_A_decoys_3,6.01052188491,0
3g0w_LGB_A_decoys_1,6.12034914809,0
3g0w_LGB_A_decoys_2,5.97542285253,0
3g0w_LGB_A_decoys_3,6.12663372492,0
3g0x_MD7_A_decoys_1,6.09451508834,0
3g0x_MD7_A_decoys_2,6.00811954301,0
3g0x_MD7_A_decoys_3,5.98604963906,0
3g1m_RF3_A_decoys_1,5.95788203142,0
3g1m_RF3_A_decoys_2,5.95898554065,0
3g1m_RF3_A_decoys_3,5.959637756,0
3g1o_RF1_A_decoys_1,5.96199725502,0
3g1o_RF1_A_decoys_2,5.95243498217,0
3g1o_RF1_A_decoys_3,5.98927167294,0
3g5e_Q74_A_decoys_1,5.97160665118,0
3g5e_Q74_A_decoys_2,5.9640849039,0
3g5e_Q74_A_decoys_3,5.96524223281,0
3g8o_30X_A_decoys_1,6.16664868073,0
3g8o_30X_A_decoys_2,6.06707047972,0
3g8o_30X_A_decoys_3,6.02435729065,0
3gb2_G3B_A_decoys_1,5.95,0
3gb2_G3B_A_decoys_2,5.96000387493,0
3gb2_G3B_A_decoys_3,6.03059096418,0
3ge7_AFQ_A_decoys_1,5.95225144143,0
3ge7_AFQ_A_decoys_2,5.98167374113,0
3ge7_AFQ_A_decoys_3,5.97650140068,0
3gsy_DEH_A_decoys_1,5.95231581079,0
3gsy_DEH_A_decoys_2,5.95559404013,0
3gsy_DEH_A_decoys_3,5.95139950396,0
3gxl_QIG_A_decoys_1,5.99414018815,0
3gxl_QIG_A_decoys_2,5.95979176003,0
1gj8_133_B_decoys_2,5.95803625825,0
1gj8_133_B_decoys_3,5.96674065136,0
1h1q_2A6_A_decoys_1,5.96753368158,0
1h1q_2A6_A_decoys_2,5.98441091158,0
1h1q_2A6_A_decoys_3,5.95660888973,0
1h82_GZZ_A_decoys_1,6.13924080311,0
1h82_GZZ_A_decoys_2,6.37694213746,0
1h82_GZZ_A_decoys_3,6.09981974839,0
1h9z_RWF_A_decoys_1,6.06380386042,0
3gxl_QIG_A_decoys_3,5.99342527305,0
3gy3_PNT_A_decoys_1,5.95619151498,0
3gy3_PNT_A_decoys_2,5.97520144352,0
3gy3_PNT_A_decoys_3,5.96764603312,0
3h0s_B38_A_decoys_1,5.95237335428,0
3h0s_B38_A_decoys_2,5.96819200048,0
3h0s_B38_A_decoys_3,5.95798304837,0
3h9o_9BD_A_decoys_1,5.97679688817,0
3h9o_9BD_A_decoys_2,5.97115481202,0
3h9o_9BD_A_decoys_3,5.96325697571,0
3hac_361_A_decoys_1,5.98901754142,0
3hac_361_A_decoys_2,5.954987395,0
3hac_361_A_decoys_3,5.97392750161,0
3hha_NOW_B_decoys_1,5.95176030723,0
3hha_NOW_B_decoys_2,5.95582495856,0
3hha_NOW_B_decoys_3,5.9572504291,0
3hk1_B64_A_decoys_1,5.96078037957,0
3hk1_B64_A_decoys_2,5.98103049079,0
3hk1_B64_A_decoys_3,5.95400146938,0
3hl7_I47_A_decoys_1,5.96151148026,0
3hl7_I47_A_decoys_2,5.9585799779,0
3hl7_I47_A_decoys_3,5.95,0
3hle_MJA_A_decoys_1,5.98264490114,0
3hle_MJA_A_decoys_2,5.95,0
3hle_MJA_A_decoys_3,5.96877347457,0
3hmm_855_A_decoys_1,5.96637845327,0
3hmm_855_A_decoys_2,5.95474296324,0
3hmm_855_A_decoys_3,5.96562466221,0
3huc_G97_A_decoys_1,5.96822819108,0
3huc_G97_A_decoys_2,5.96102399091,0
3huc_G97_A_decoys_3,5.97034328172,0
3hz5_Z64_A_decoys_1,6.03592267144,0
3hz5_Z64_A_decoys_2,5.96090196867,0
3hz5_Z64_A_decoys_3,5.97245730452,0
3i06_QL2_A_decoys_1,5.96662801114,0
3i06_QL2_A_decoys_2,5.95338352007,0
3i06_QL2_A_decoys_3,5.9564476239,0
3i7b_BK1_A_decoys_1,5.99335135482,0
3i7b_BK1_A_decoys_2,5.95243498217,0
3i7b_BK1_A_decoys_3,5.9596528443,0
3ig7_EFP_A_decoys_1,5.96638662927,0
3ig7_EFP_A_decoys_2,5.95000004419,0
3ig7_EFP_A_decoys_3,5.97147028152,0
3ikd_J9Z_A_decoys_1,5.97543688489,0
3ikd_J9Z_A_decoys_2,5.96978614699,0
3ikd_J9Z_A_decoys_3,5.97997315874,0
3in3_472_A_decoys_1,5.99536107944,0
3in3_472_A_decoys_3,5.95,0
3in3_472_A_decoys_4,5.9545436975,0
3inj_BXB_A_decoys_1,5.97745431064,0
3inj_BXB_A_decoys_2,5.99683778144,0
3inj_BXB_A_decoys_4,5.95864208825,0
3inv_C50_A_decoys_1,6.13029499378,0
3inv_C50_A_decoys_2,6.08897544865,0
3inv_C50_A_decoys_3,5.99607685335,0
3iok_1P6_A_decoys_1,5.95769672892,0
3iok_1P6_A_decoys_2,5.97649720375,0
3iok_1P6_A_decoys_4,5.9541,0
3iph_G11_A_decoys_1,5.95,0
3iph_G11_A_decoys_2,5.95496599932,0
3iph_G11_A_decoys_3,5.99517966776,0
3ivc_FG4_A_decoys_1,6.01257299675,0
3ivc_FG4_A_decoys_2,6.00312282545,0
3ivc_FG4_A_decoys_3,5.97960406387,0
3iw6_PP0_A_decoys_1,5.95089588002,0
3iw6_PP0_A_decoys_2,5.95201721463,0
3iw6_PP0_A_decoys_3,5.9544521968,0
3jtk_X55_A_decoys_1,6.0208114075,0
3jtk_X55_A_decoys_2,5.95,0
3jtk_X55_A_decoys_3,5.95,0
3jum_AOD_A_decoys_1,6.07307520068,0
3jum_AOD_A_decoys_2,5.96062586434,0
3jum_AOD_A_decoys_3,5.97505008568,0
3jvx_EKB_A_decoys_1,5.96934736875,0
3jvx_EKB_A_decoys_2,5.96597793518,0
3jvx_EKB_A_decoys_3,5.97112898963,0
3jwk_5WB_A_decoys_1,5.96353204863,0
3jwk_5WB_A_decoys_2,5.96882454041,0
3jwk_5WB_A_decoys_3,5.96752733177,0
3jy0_LYG_A_decoys_1,5.97110888973,0
3jy0_LYG_A_decoys_2,6.00990742929,0
3jy0_LYG_A_decoys_3,5.95815236034,0
3jy9_JZH_A_decoys_1,5.95101186391,0
3jy9_JZH_A_decoys_2,5.95732623696,0
3jy9_JZH_A_decoys_3,6.03943763668,0
3k3b_L31_A_decoys_1,5.95149794001,0
3k3b_L31_A_decoys_2,5.97582941176,0
3k3b_L31_A_decoys_3,5.97981980138,0
3k5v_STJ_A_decoys_1,5.98741505968,0
3k5v_STJ_A_decoys_2,5.97555755038,0
1h9z_RWF_A_decoys_2,5.99901169096,0
1h9z_RWF_A_decoys_3,5.98577296408,0
1ha2_SWF_A_decoys_1,5.96524778986,0
1ha2_SWF_A_decoys_2,5.99598032725,0
1ha2_SWF_A_decoys_3,5.97477905358,0
1i9h_BNI_A_decoys_1,5.96974548487,0
1i9h_BNI_A_decoys_2,5.9584734322,0
1i9h_BNI_A_decoys_3,5.95582657073,0
1inc_ICL_A_decoys_1,5.95605972116,0
3k5v_STJ_A_decoys_3,6.08348848101,0
3k7f_F2C_A_decoys_1,6.05827439245,0
3k7f_F2C_A_decoys_2,6.09500146389,0
3k7f_F2C_A_decoys_3,5.97003760426,0
3k83_F27_A_decoys_1,5.95385571818,0
3k83_F27_A_decoys_2,6.01546809656,0
3k83_F27_A_decoys_3,5.95483751753,0
3k8x_B89_A_decoys_1,5.95258981424,0
3k8x_B89_A_decoys_2,5.9623787554,0
3k8x_B89_A_decoys_3,5.96223799305,0
3k97_4CD_A_decoys_1,5.95363910216,0
3k97_4CD_A_decoys_2,5.96998396209,0
3k97_4CD_A_decoys_3,5.96253527705,0
3k98_1RC_A_decoys_1,5.95804163751,0
3k98_1RC_A_decoys_2,5.95620935404,0
3k98_1RC_A_decoys_3,5.9661900571,0
3kad_4C0_A_decoys_1,5.97205015995,0
3kad_4C0_A_decoys_2,5.98807055643,0
3kad_4C0_A_decoys_3,5.96952789006,0
3kaf_4D9_A_decoys_1,6.05987671986,0
3kaf_4D9_A_decoys_2,5.96219912434,0
3kaf_4D9_A_decoys_3,5.96478500153,0
3kag_4D7_A_decoys_1,5.99008751441,0
3kag_4D7_A_decoys_2,5.98934920691,0
3kag_4D7_A_decoys_3,5.97099757254,0
3kah_4DH_A_decoys_1,5.97671719401,0
3kah_4DH_A_decoys_2,5.96979041118,0
3kah_4DH_A_decoys_3,6.03659140448,0
3kai_4FI_A_decoys_1,5.98448205263,0
3kai_4FI_A_decoys_2,5.94135182984,0
3kai_4FI_A_decoys_3,6.03465308972,0
3kck_3KC_A_decoys_1,5.95,0
3kck_3KC_A_decoys_2,5.97184547018,0
3kck_3KC_A_decoys_3,5.9722115243,0
3ki6_G9L_A_decoys_1,6.09753495586,0
3ki6_G9L_A_decoys_2,5.97097494782,0
3ki6_G9L_A_decoys_3,5.95,0
3ki7_G9I_A_decoys_1,5.96021843462,0
3ki7_G9I_A_decoys_2,6.05658154047,0
3ki7_G9I_A_decoys_3,6.15505509652,0
3kkt_0CP_A_decoys_1,5.96702458544,0
3kkt_0CP_A_decoys_2,5.9505436975,0
3kkt_0CP_A_decoys_3,5.99378092419,0
3kn0_3TO_A_decoys_1,5.9566864236,0
3kn0_3TO_A_decoys_2,5.96190775821,0
3kn0_3TO_A_decoys_3,5.99287620844,0
3krj_KRJ_A_decoys_1,5.95,0
3krj_KRJ_A_decoys_2,5.96459416753,0
3krj_KRJ_A_decoys_3,5.95922289857,0
3krl_KRL_A_decoys_1,5.95319842965,0
3krl_KRL_A_decoys_2,5.95496416063,0
3krl_KRL_A_decoys_3,5.96618852788,0
3kvj_1X5_A_decoys_1,5.97344341653,0
3kvj_1X5_A_decoys_2,5.98021674562,0
3kvj_1X5_A_decoys_3,5.96084914322,0
3kvk_6X1_A_decoys_1,5.9842295829,0
3kvk_6X1_A_decoys_2,5.96446234791,0
3kvk_6X1_A_decoys_3,5.97386196616,0
3kvl_7Z5_A_decoys_1,5.97544078827,0
3kvl_7Z5_A_decoys_2,5.99923102949,0
3kvl_7Z5_A_decoys_3,5.95802175639,0
3kx1_KX1_A_decoys_1,5.96055514754,0
3kx1_KX1_A_decoys_2,5.95940411998,0
3kx1_KX1_A_decoys_3,5.93693773459,0
3l3m_A92_A_decoys_1,5.97032652756,0
3l3m_A92_A_decoys_3,5.95995654709,0
3l3m_A92_A_decoys_4,6.02075191801,0
3l3r_OAG_A_decoys_1,5.95807865485,0
3l3r_OAG_A_decoys_2,5.98745761647,0
3l3r_OAG_A_decoys_3,5.95810266384,0
3l54_LXX_A_decoys_1,5.99805573885,0
3l54_LXX_A_decoys_2,5.97707173146,0
3l54_LXX_A_decoys_3,6.02051091081,0
3l5d_BDV_A_decoys_1,5.95380774393,0
3l5d_BDV_A_decoys_2,5.95,0
3l5d_BDV_A_decoys_3,6.03333759064,0
3l5t_956_A_decoys_2,5.95761155403,0
3l5t_956_A_decoys_3,5.96443210298,0
3l5t_956_A_decoys_4,5.96575867156,0
3l8x_N4D_A_decoys_1,5.95679928494,0
3l8x_N4D_A_decoys_2,6.06109320553,0
3l8x_N4D_A_decoys_3,5.95413315249,0
3l9m_L9M_A_decoys_1,5.99362389165,0
3l9m_L9M_A_decoys_2,6.00233307398,0
3l9m_L9M_A_decoys_3,6.01327442039,0
3l9n_L9N_A_decoys_1,5.97378880192,0
3l9n_L9N_A_decoys_2,6.04665624863,0
3l9n_L9N_A_decoys_3,5.95079745135,0
3le6_2BZ_A_decoys_1,5.95404856923,0
3le6_2BZ_A_decoys_2,5.95411721463,0
1inc_ICL_A_decoys_2,5.95,0
1inc_ICL_A_decoys_3,5.95374781748,0
1ix1_BB2_A_decoys_1,5.99815125351,0
1ix1_BB2_A_decoys_2,5.95712436181,0
1ix1_BB2_A_decoys_3,5.95313104355,0
1jla_TNK_A_decoys_1,6.02120352129,0
1jla_TNK_A_decoys_2,6.00233909267,0
1jla_TNK_A_decoys_3,5.97213117083,0
1k3t_BRZ_C_decoys_1,5.99296265659,0
3le6_2BZ_A_decoys_3,5.95,0
3le8_2B5_A_decoys_1,5.98067488967,0
3le8_2B5_A_decoys_2,5.99499810341,0
3le8_2B5_A_decoys_3,5.97523566157,0
3lhg_Z81_A_decoys_1,5.95234886018,0
3lhg_Z81_A_decoys_2,5.95,0
3lhg_Z81_A_decoys_3,5.96261435101,0
3lj6_PIX_A_decoys_1,5.96817240605,0
3lj6_PIX_A_decoys_2,5.97036589991,0
3lj6_PIX_A_decoys_3,5.96991062675,0
3ln0_52B_A_decoys_1,5.95,0
3ln0_52B_A_decoys_2,5.97256896261,0
3ln0_52B_A_decoys_3,5.97390596985,0
3lpg_Z78_A_decoys_1,5.9512700533,0
3lpg_Z78_A_decoys_2,5.95246091213,0
3lpg_Z78_A_decoys_4,5.95688545253,0
3ls8_AJZ_A_decoys_1,5.97809148543,0
3ls8_AJZ_A_decoys_2,6.00780388105,0
3ls8_AJZ_A_decoys_3,5.95,0
3m2n_J74_A_decoys_1,5.96673405047,0
3m2n_J74_A_decoys_2,5.98813205178,0
3m2n_J74_A_decoys_3,5.96330576852,0
3m2w_L8I_A_decoys_1,5.9579654977,0
3m2w_L8I_A_decoys_2,5.95,0
3m2w_L8I_A_decoys_3,5.9520438117,0
3mpt_1GK_A_decoys_1,5.99244191159,0
3mpt_1GK_A_decoys_2,5.99831421143,0
3mpt_1GK_A_decoys_3,5.95042230182,0
3msk_EV4_A_decoys_1,5.9515424928,0
3msk_EV4_A_decoys_2,5.9548011458,0
3msk_EV4_A_decoys_3,5.9629630232,0
3mu6_BXL_A_decoys_1,5.95518508995,0
3mu6_BXL_A_decoys_2,6.00105231464,0
3mu6_BXL_A_decoys_3,5.96311926862,0
3mwu_BK3_A_decoys_1,5.95,0
